ts,session,tag,run,status,fw_tag,cpu_mhz,flash_hz,flash_mode,model_banner,head_mb,psram_free_kb,temp_start,temp_end,tokens,seconds,tok_per_s,ms_per_tok,ms_input,ms_attn,ms_ffn,ms_ple,ms_head,ms_residual
2026-08-12T12:24:36,B,lstm-c1M-s0@cpu80,1,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,37.77,5.30,188.0,0.0,65.7,87.3,3.9,31.1,0.000
2026-08-12T12:25:18,B,lstm-c1M-s0@cpu80,2,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,37.77,5.30,188.0,0.0,65.7,87.3,3.9,31.1,0.000
2026-08-12T12:26:00,B,lstm-c1M-s0@cpu80,3,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,37.81,5.29,188.2,0.0,65.7,87.3,3.9,31.3,0.000
2026-08-12T12:26:42,B,lstm-c1M-s0@cpu80,4,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,37.81,5.29,188.2,0.0,65.7,87.3,3.9,31.3,0.000
2026-08-12T12:27:24,B,lstm-c1M-s0@cpu80,5,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,37.81,5.29,188.2,0.0,65.7,87.3,3.9,31.3,0.000
2026-08-12T12:28:40,B,lstm-c1.5M-s0@cpu80,1,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,34.3,35.3,200,53.36,3.75,266.0,0.0,97.6,132.4,4.9,31.1,0.000
2026-08-12T12:29:38,B,lstm-c1.5M-s0@cpu80,2,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,34.3,35.3,200,53.36,3.75,266.0,0.0,97.6,132.4,4.9,31.1,0.000
2026-08-12T12:30:36,B,lstm-c1.5M-s0@cpu80,3,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,34.3,35.3,200,53.36,3.75,266.0,0.0,97.6,132.4,4.9,31.1,0.000
2026-08-12T12:31:34,B,lstm-c1.5M-s0@cpu80,4,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,34.3,35.3,200,53.40,3.75,266.1,0.0,97.6,132.4,4.9,31.3,-0.100
2026-08-12T12:32:32,B,lstm-c1.5M-s0@cpu80,5,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,34.3,35.3,200,53.40,3.75,266.1,0.0,97.6,132.4,4.9,31.3,-0.100
2026-08-12T12:33:47,B,gru-c1.5M-s0@cpu80,1,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,51.85,3.86,258.4,0.0,94.5,127.0,5.6,31.3,0.000
2026-08-12T12:34:43,B,gru-c1.5M-s0@cpu80,2,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,51.81,3.86,258.2,0.0,94.5,127.0,5.6,31.1,0.000
2026-08-12T12:35:39,B,gru-c1.5M-s0@cpu80,3,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,51.81,3.86,258.2,0.0,94.5,127.0,5.6,31.1,0.000
2026-08-12T12:36:36,B,gru-c1.5M-s0@cpu80,4,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,51.81,3.86,258.2,0.0,94.5,127.0,5.6,31.1,0.000
2026-08-12T12:37:32,B,gru-c1.5M-s0@cpu80,5,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,51.85,3.86,258.4,0.0,94.5,127.0,5.6,31.3,0.000
2026-08-12T12:39:42,B,lstm-c3M-s0@cpu80,1,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,34.3,35.3,200,95.84,2.09,478.3,0.0,184.1,256.2,6.8,31.3,-0.100
2026-08-12T12:41:23,B,lstm-c3M-s0@cpu80,2,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,34.3,35.3,200,95.80,2.09,478.1,0.0,184.0,256.2,6.8,31.1,0.000
2026-08-12T12:43:04,B,lstm-c3M-s0@cpu80,3,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,34.3,34.3,200,95.84,2.09,478.3,0.0,184.1,256.2,6.8,31.3,-0.100
2026-08-12T12:44:46,B,lstm-c3M-s0@cpu80,4,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,34.3,34.3,200,95.84,2.09,478.3,0.0,184.1,256.2,6.8,31.3,-0.100
2026-08-12T12:46:27,B,lstm-c3M-s0@cpu80,5,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,34.3,34.3,200,95.84,2.09,478.3,0.0,184.1,256.2,6.8,31.3,-0.100
